contig	start_pos	end_pos	strand	id	GI	GeneID	gene	description
NC_000521.3	1015544	1016643	D	XP_001351315.1	124505147	814560	RIF	rifin
NC_000521.3	1018668	1019678	D	XP_001351316.1	124505149	814561	stevor	stevor (3D7-stevorT3-2)
NC_000521.3	1024241	1025599	D	XP_001351317.1	124505151	814563	rifin (3D7-rifT3-7)	rifin (3D7-rifT3-7)
NC_000521.3	1027492	1034924	R	XP_001351318.1	124505153	814564	(3D7-varT3-2)	var (3D7-varT3-2)
NC_000910.2	25232	31168	D	XP_001349515.1	124775746	812597	<NULL_VALUE>	erythrocyte membrane protein 1, PfEMP1
NC_000910.2	33030	34259	R	XP_001349516.1	124799935	812598	<NULL_VALUE>	rifin
NC_000910.2	35927	37249	R	XP_001349517.1	124799939	812599	<NULL_VALUE>	erythrocyte membrane protein 1 (PfEMP1), truncated
NC_000910.2	38287	39303	R	XP_001349518.1	124799942	812600	<NULL_VALUE>	stevor
NC_000910.2	41515	42858	R	XP_001349519.1	124799944	812601	<NULL_VALUE>	rifin
NC_000910.2	45286	46558	R	XP_001349520.2	258596850	812602	<NULL_VALUE>	rifin
NC_000910.2	48923	50147	R	XP_001349521.1	124799951	812603	<NULL_VALUE>	rifin
NC_000910.2	51842	53124	R	XP_001349522.1	124799955	812604	<NULL_VALUE>	erythrocyte membrane protein 1 (PfEMP1), truncated
NC_000910.2	57344	58421	R	XP_001349524.1	124800659	812606	<NULL_VALUE>	rifin
NC_000910.2	60107	60319	R	XP_001349525.1	124800661	812607	<NULL_VALUE>	hypothetical protein
NC_000910.2	63157	64376	D	XP_001349526.2	258596852	812608	<NULL_VALUE>	rifin
NC_000910.2	66529	67545	D	XP_001349527.2	258596854	812609	<NULL_VALUE>	stevor, putative
NC_000910.2	69088	69771	D	XP_001349528.1	124800667	812610	<NULL_VALUE>	Plasmodium exported protein (hyp10)
NC_000910.2	73441	74396	R	XP_001349529.1	124800669	812611	<NULL_VALUE>	Plasmodium exported protein (hyp9)
NC_000910.2	77251	78808	R	XP_001349530.1	124800673	812612	<NULL_VALUE>	Plasmodium exported protein (PHISTb)
NC_000910.2	81291	84165	R	XP_001349531.1	124800677	812613	<NULL_VALUE>	DNAJ protein, putative
NC_000910.2	86832	88791	R	XP_001349532.2	258596856	812614	<NULL_VALUE>	RESA-like protein with PHIST and DnaJ domains
NC_000910.2	91318	98838	R	XP_001349533.1	124800685	812615	emp3	erythrocyte membrane protein 3
NC_000910.2	103385	105796	R	XP_001349534.1	124800689	812616	<NULL_VALUE>	knob-associated histidine-rich protein
NC_000910.2	109564	110580	R	XP_001349535.1	124800693	812617	<NULL_VALUE>	Plasmodium exported protein (PHISTc)
NC_000910.2	112547	113682	R	XP_001349536.1	124800697	812618	<NULL_VALUE>	Plasmodium exported protein
NC_000910.2	117225	118235	D	XP_001349537.1	124800700	812619	<NULL_VALUE>	Plasmodium exported protein (hyp11)
NC_000910.2	120524	124102	D	XP_001349538.1	124800702	812620	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	127994	128314	D	XP_001349539.1	124800706	812621	SEP2	early transcribed membrane protein 2, ETRAMP2
NC_000910.2	129342	133563	R	XP_001349540.2	258596859	812622	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	135523	137139	D	XP_001349541.1	124800714	812623	OPP	octaprenyl pyrophosphate synthase
NC_000910.2	137557	138389	R	XP_002585384.1	258537810	8444950	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	139324	141192	D	XP_001349542.2	258596861	812624	<NULL_VALUE>	zinc finger protein, putative
NC_000910.2	141625	147564	R	XP_001349543.1	124800721	812625	<NULL_VALUE>	Kid domain containg protein
NC_000910.2	149524	156981	R	XP_001349544.2	258596863	812626	<NULL_VALUE>	protein kinase, putative
NC_000910.2	158137	159660	R	XP_002585385.1	258537812	8445002	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	160514	161242	D	XP_001349545.1	124800729	812627	<NULL_VALUE>	ERCC1 nucleotide excision repair protein, putative
NC_000910.2	162065	162900	R	XP_001349546.2	258596865	812628	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	166144	168051	D	XP_001349547.1	124800737	812629	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	168682	170136	R	XP_001349548.1	124800741	812630	<NULL_VALUE>	nucleolar preribosomal assembly protein, putative
NC_000910.2	171563	174912	R	XP_001349550.2	258596867	812632	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	176567	178300	D	XP_001349551.1	124800751	812633	<NULL_VALUE>	5'-3' exonuclease, N-terminal resolvase-like domain, putative
NC_000910.2	178955	181526	D	XP_001349552.1	124800754	812634	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	182228	189115	R	XP_001349553.1	124800757	812635	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	192818	194199	D	XP_001349554.1	124800760	812636	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	194826	196916	R	XP_001349555.1	124800762	812637	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	197219	198043	R	XP_002585386.1	258537814	8445026	<NULL_VALUE>	dynein light chain, putative
NC_000910.2	198353	199570	R	XP_001349556.1	124800764	812638	<NULL_VALUE>	aminotransferase, classes I and II, putative
NC_000910.2	200482	204048	R	XP_001349557.2	258596869	812639	<NULL_VALUE>	5'-3' exonuclease, putative
NC_000910.2	205889	207403	R	XP_001349558.1	124800772	812640	HT1	hexose transporter, PfHT1
NC_000910.2	209583	210833	R	XP_001349559.1	124800774	812641	<NULL_VALUE>	3'-5' exonuclease, putative
NC_000910.2	211348	212627	D	XP_001349560.1	124800777	812642	<NULL_VALUE>	ubiE/COQ5 methyltransferase family, putative
NC_000910.2	212982	214508	R	XP_001349561.1	124800781	812643	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	214838	217348	R	XP_002585387.1	258537816	8444953	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	217882	218907	R	XP_001349562.2	258596871	812644	<NULL_VALUE>	MORN repeat protein, putative
NC_000910.2	219690	222256	D	XP_001349563.1	124800950	812645	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	223478	224851	D	XP_001349564.1	124800953	812646	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	225562	226245	R	XP_001349565.1	124800957	812647	<NULL_VALUE>	DNA-directed RNA polymerase II 16 kDa subunit, putative
NC_000910.2	228025	229932	D	XP_001349566.1	124800961	812648	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	231141	232529	D	XP_001349567.2	258596873	812649	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	232729	233476	R	XP_002585388.1	258537818	8445016	<NULL_VALUE>	conserved Plasmodium protein with pleckstrin homology domain
NC_000910.2	235237	238816	D	XP_001349569.2	258596875	812651	<NULL_VALUE>	proteasome 26S regulatory subunit, putative
NC_000910.2	239246	243796	R	XP_001349570.1	124800975	812652	<NULL_VALUE>	DNA repair endonuclease, putative
NC_000910.2	245358	246699	D	XP_001349571.2	258596877	812653	<NULL_VALUE>	iron-sulfur assembly protein, putative
NC_000910.2	249030	250727	D	XP_001349572.1	124800981	812654	<NULL_VALUE>	metabolite/drug transporter, putative
NC_000910.2	252394	254818	D	XP_001349573.1	124800984	812655	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	254824	262443	D	XP_001349574.1	124800986	812656	<NULL_VALUE>	EPSP-SK, putative
NC_000910.2	263037	267347	R	XP_001349575.1	124800989	812657	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	270078	270619	R	XP_001349576.1	124800991	812658	<NULL_VALUE>	transcription factor, putative
NC_000910.2	271594	273009	D	XP_001349577.1	124800993	812659	ASL	adenylosuccinate lyase
NC_000910.2	273689	274507	R	XP_001349578.1	124800995	812660	MSP2	merozoite surface protein 2 precursor
NC_000910.2	275540	276577	R	XP_002585389.1	258537820	812661	MSP5	alternatively spliced; merozoite surface protein 5
NC_000910.2	275540	276494	R	XP_001349579.1	124800999	812661	MSP5	alternatively spliced; merozoite surface protein 5
NC_000910.2	277494	278456	R	XP_001349580.1	124801002	812662	MSP4	merozoite surface protein 4
NC_000910.2	281907	287345	D	XP_001349581.2	258596879	812663	<NULL_VALUE>	41 kDa antigen
NC_000910.2	288183	288665	R	XP_001349582.1	124801006	812664	<NULL_VALUE>	iron-sulfur assembly protein, putative
NC_000910.2	290168	292703	R	XP_001349583.1	124801008	812665	SERA-8	serine repeat antigen 8 (SERA-8)
NC_000910.2	294273	297616	R	XP_001349584.1	124801012	812666	SERA-7	serine repeat antigen 7 (SERA-7)
NC_000910.2	298897	302564	R	XP_001349585.2	258596882	812667	SERA-6	serine repeat antigen 6 (SERA-6)
NC_000910.2	303593	307027	R	XP_001349586.1	124801018	812668	SERA-5	serine repeat antigen 5 (SERA-5)
NC_000910.2	308847	312155	R	XP_001349587.1	124801021	812669	SERA-4	serine repeat antigen 4 (SERA-4)
NC_000910.2	313449	316741	R	XP_001349588.1	124801023	812670	SERA-3	serine repeat antigen 3 (SERA-3)
NC_000910.2	317596	321310	R	XP_001349589.2	258596884	812671	SERA-2	serine repeat antigen 2 (SERA-2)
NC_000910.2	322338	325723	R	XP_001349590.1	124801028	812672	SERA-1	serine repeat antigen 1 (SERA-1)
NC_000910.2	327932	335203	D	XP_001349591.2	258596886	812673	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	335679	336581	R	XP_001349592.1	124801035	812674	<NULL_VALUE>	RNA binding protein, putative
NC_000910.2	337558	342966	D	XP_001349593.1	124801037	812675	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	343308	349340	R	XP_001349594.1	124801041	812676	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	352836	353628	D	XP_001349595.1	124801045	812677	<NULL_VALUE>	apicoplast ACP
NC_000910.2	354621	356117	D	XP_001349596.1	124801048	812678	<NULL_VALUE>	apicoplast ribosomal releasing factor precursor, putative
NC_000910.2	356501	358014	R	XP_001349597.1	124801052	812679	<NULL_VALUE>	alternatively spliced; conserved Plasmodium protein
NC_000910.2	356645	358014	R	XP_002585390.1	258537822	812679	<NULL_VALUE>	alternatively spliced; conserved Plasmodium protein
NC_000910.2	359142	359849	D	XP_001349598.1	124801054	812680	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	360828	368354	D	XP_001349599.1	124801057	812681	s230p	transmission-blocking target antigen s230 paralog
NC_000910.2	370438	379845	D	XP_001349600.1	124801059	812682	s230	transmission-blocking target antigen s230
NC_000910.2	381130	383445	R	XP_001349601.1	124801061	812683	<NULL_VALUE>	phospholipase A2, putative
NC_000910.2	384865	386580	R	XP_001349602.2	258596889	812684	<NULL_VALUE>	3' exoribonuclease, putative
NC_000910.2	387273	388151	D	XP_001349603.1	124801068	812685	IspF	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
NC_000910.2	388424	390611	R	XP_002585391.1	258537824	8444970	<NULL_VALUE>	hypothetical protein
NC_000910.2	391275	392789	R	XP_001349604.2	258596891	812686	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	394237	398745	R	XP_001349605.2	258596893	812687	<NULL_VALUE>	transporter, putative
NC_000910.2	400153	401859	R	XP_001349606.2	258596895	812688	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	404281	406355	R	XP_001349607.1	124801080	812689	UAP56	DEAD box helicase, UAP56
NC_000910.2	409983	410228	D	XP_001349608.1	124801122	812690	<NULL_VALUE>	sec61 gamma subunit, putative
NC_000910.2	412275	412859	D	XP_001349609.1	124801126	812691	<NULL_VALUE>	60S ribosomal protein L37ae, putative
NC_000910.2	413416	421137	R	XP_001349610.1	124801129	812692	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	423063	424654	R	XP_001349611.1	124801133	812693	<NULL_VALUE>	monocarboxylate transporter, putative
NC_000910.2	425689	426497	D	XP_002585392.1	258537826	8444973	<NULL_VALUE>	50S ribosomal protein L33, putative
NC_000910.2	427490	431530	D	XP_001349612.1	124801135	812694	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	432041	434086	R	XP_001349613.1	124801137	812695	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	436050	436994	D	XP_001349614.1	124801141	812696	Syn17	Qa-SNARE protein
NC_000910.2	437755	439002	R	XP_001349615.1	124801145	812697	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	442080	442934	R	XP_001349616.1	124801149	812698	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	451751	455116	D	XP_001349617.1	124801152	812699	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	455579	456286	R	XP_001349618.1	124801156	812700	Rab5a	Rab5a, GTPase
NC_000910.2	457130	458585	R	XP_001349619.2	258596897	812701	<NULL_VALUE>	ubiquinol-cytochrome c chaperone, putative
NC_000910.2	459072	461518	R	XP_001349620.1	124801164	812702	KAS III	3-oxoacyl-(acyl carrier protein) synthase III, putative
NC_000910.2	463163	466900	D	XP_001349621.1	124801168	812703	<NULL_VALUE>	GAF domain-related protein, putative
NC_000910.2	467847	468476	D	XP_001349622.1	124801171	812704	<NULL_VALUE>	Dolichol-linked oligosaccharide biosynthesis enzyme, putative
NC_000910.2	469790	473491	D	XP_001349623.1	124801175	812705	TKL-1	protein kinase, putative
NC_000910.2	475242	477074	D	XP_001349624.1	124801179	812706	<NULL_VALUE>	asparagine-tRNA ligase, putative
NC_000910.2	477432	479091	R	XP_001349625.2	258596900	812707	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	480100	481432	D	XP_001349626.2	258596902	812708	<NULL_VALUE>	GDP-fructose:GMP antiporter, putative
NC_000910.2	483436	488970	D	XP_001349627.1	124801194	812709	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	489904	490818	R	XP_001349628.1	124801197	812710	<NULL_VALUE>	mitochondrial ribosomal protein L12 precursor, putative
NC_000910.2	492616	494306	D	XP_001349629.1	124801199	812711	<NULL_VALUE>	peptide chain release factor subunit 1, putative
NC_000910.2	495166	507854	R	XP_001349630.1	124801201	812712	<NULL_VALUE>	conserved Plasmodium membrane protein
NC_000910.2	509525	521746	D	XP_001349631.1	124801204	812713	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	522931	523999	D	XP_001349632.1	124801207	812714	<NULL_VALUE>	SPATR protein, putative
NC_000910.2	524700	526043	R	XP_001349633.1	124801210	812715	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	528249	531923	D	XP_001349634.1	124801214	812716	<NULL_VALUE>	multidrug efflux pump, putative
NC_000910.2	533253	534350	D	XP_001349635.1	124801217	812717	<NULL_VALUE>	Leu/Phe-tRNA protein transferase, putative
NC_000910.2	535646	536146	D	XP_001349636.1	124801219	812718	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	537789	539420	D	XP_001349637.1	124801221	812719	<NULL_VALUE>	heat shock 40 kDa protein, putative
NC_000910.2	540409	540969	R	XP_001349638.1	124801225	812720	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	541086	541548	R	XP_002585393.1	258537828	8444945	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	541811	543807	D	XP_001349639.1	124801229	812721	PK7	protein kinase, putative
NC_000910.2	543802	545895	R	XP_001349640.2	258596906	812722	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	546482	555294	R	XP_001349641.2	258596908	812723	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	557048	557696	D	XP_001349642.1	124801243	812724	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	558585	560594	D	XP_001349643.1	124801247	812725	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	561122	564622	R	XP_001349644.1	124801252	812726	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	566121	567894	D	XP_001349645.2	258596910	812727	<NULL_VALUE>	T-complex protein 1, putative
NC_000910.2	568529	573315	R	XP_001349646.2	258596912	812728	Sec31p	sec31p putative
NC_000910.2	575155	576054	R	XP_001349647.1	124801264	812729	<NULL_VALUE>	mitochondrial large ribosomal subunit, putative
NC_000910.2	578662	586164	D	XP_001349648.1	124801267	812730	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	586765	589051	R	XP_001349649.1	124801269	812731	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	590501	591421	D	XP_001349650.1	124801272	812732	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	594196	599340	D	XP_001349651.1	124801276	812733	<NULL_VALUE>	serine/threonine protein kinase, putative
NC_000910.2	599829	601712	R	XP_001349652.2	258596914	812734	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	605045	609325	D	XP_001349653.1	124801284	812735	<NULL_VALUE>	conserved Plasmodium membrane protein
NC_000910.2	610625	615372	D	XP_001349654.2	258596917	812736	RON6	rhoptry neck protein 6
NC_000910.2	616772	619429	R	XP_001349655.1	124801292	812737	ACS9	acyl-CoA synthetase, PfACS9
NC_000910.2	622524	624306	R	XP_001349656.2	258596919	812738	<NULL_VALUE>	RING zinc finger protein, putative
NC_000910.2	626976	627710	D	XP_001349657.1	124801300	812739	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	628642	631308	R	XP_001349658.1	124801302	812740	ACS8	acyl-CoA synthetase, PfACS8
NC_000910.2	634589	637507	R	XP_001349659.1	124801306	812741	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	640400	642694	D	XP_001349660.1	124801310	812742	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	643106	644317	R	XP_001349661.1	124801314	812743	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	645929	650085	D	XP_001349662.2	258596921	812744	<NULL_VALUE>	DNA-directed RNA polymerase II second largest subunit, putative
NC_000910.2	650663	653362	R	XP_001349663.1	124801321	812745	ORC5	origin recognition complex subunit 5
NC_000910.2	654918	656840	R	XP_001349664.2	258596923	812746	<NULL_VALUE>	zinc finger protein, putative
NC_000910.2	658636	664629	D	XP_001349665.1	124801328	812747	<NULL_VALUE>	DEAD/DEAH box helicase, putative
NC_000910.2	664984	668532	R	XP_002585394.1	258549041	8445038	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	668985	669841	R	XP_001349666.2	258596925	812748	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	670413	674557	D	XP_001349667.1	124801335	812749	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	675430	677598	D	XP_001349668.1	124801337	812750	<NULL_VALUE>	vacuolar protein-sorting protein VPS45, putative
NC_000910.2	678486	683702	D	XP_001349669.1	124801342	812751	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	686484	688544	D	XP_001349670.1	124801346	812752	<NULL_VALUE>	MtN3-like protein
NC_000910.2	690310	695782	D	XP_001349671.1	124801350	812753	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	696192	699560	R	XP_001349672.2	258596927	812754	<NULL_VALUE>	conserved Plasmodium membrane protein
NC_000910.2	701244	702893	D	XP_001349673.1	124801359	812755	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	703089	706586	R	XP_001349674.2	258596929	812756	<NULL_VALUE>	conserved Plasmodium membrane protein
NC_000910.2	707737	709392	D	XP_001349675.1	124801366	812757	<NULL_VALUE>	ATP synthase F1, alpha subunit, putative
NC_000910.2	709798	715251	R	XP_001349676.1	124801371	812758	<NULL_VALUE>	conserved Plasmodium protein
NC_000910.2	715797	716548	R	XP_001349677.1	124801375	812759	<NULL_VALUE>	clathrin coat assembly protein, putative
NC_000910.2	717748	718280	D	XP_001349678.1	124801379	812760	<NULL_VALUE>	conserved Plasmodium protein
